trade_date,h.1,h.2,h.3,h.4,h.5
2012-12-28,1.1723170691522276,1.189865270789857,1.2072504991404938,1.224474267766201,1.24153807617232
2012-12-31,1.4476734713470316,1.4629917050878258,1.478165574519544,1.4931964401811417,1.508085649789387
2013-01-02,1.6825168153985954,1.695904742870202,1.7091647614264487,1.7222980931153824,1.7353059483095443
2013-01-03,1.5717671913464923,1.586105897987246,1.60030751532087,1.6143733540289056,1.6283047122617493
2013-01-04,1.5462626588482757,1.5610564014661101,1.575710185255616,1.5902253343221346,1.6046031602440745
2013-01-07,1.502651481459779,1.5177674719884735,1.5327408033432701,1.5475728218891227,1.5622648612844872
2013-01-08,1.4194328619347834,1.4352102483679794,1.4508392416602263,1.4663212375131742,1.481657618501296
2013-01-09,1.3345791432419325,1.3510104572306336,1.3672877989788006,1.3834126113077967,1.3993863235187989
2013-01-10,1.2989310425011675,1.3156142115091516,1.3321411860343604,1.3485134284318436,1.3647323873655
2013-01-11,1.218854391496734,1.2361799279527454,1.2533433741868925,1.2703462466451503,1.2871900475862819
2013-01-14,1.1458189775440148,1.1637617022941806,1.1815363588043601,1.199144521357929,1.2165877494920618
2013-01-15,1.0869206721731872,1.1053669369798764,1.1236403137233297,1.141742422801103,1.1596748694235373
2013-01-16,1.0323725462137356,1.0513136189892276,1.0700768327256862,1.088663857541702,1.1070763478732435
2013-01-17,0.9949511002438534,1.0140290116565285,1.0329306508055769,1.051657646376144,1.0702116120049767
2013-01-18,0.9968377666696666,1.0159825192055119,1.0349492541539718,1.0537396268125676,1.0723552770870277
2013-01-22,0.9939726819202325,1.0132539816059605,1.032354604961552,1.0512762450230992,1.0700205789620196
2013-01-23,0.9531422288040942,0.9726424590629426,0.9919616174362892,1.011101385290317,1.0300634283786683
2013-01-24,0.9032635284043704,0.9226863107532045,0.9419362050970853,0.9610147503639439,0.9799234717832527
2013-01-25,0.9070355736962592,0.9263389337032816,0.9454713376374692,0.9644342995346596,0.9832293200219566
2013-01-28,0.8663973259852498,0.8857481395199032,0.9049333767528848,0.9239544544469382,0.9428127772421987
2013-01-29,0.9879527344255437,1.006483365417739,1.0248533955937837,1.0430642168448745,1.061117208999
2013-01-30,0.9637126181145261,0.9825691322838839,1.001261950127251,1.0197924927178388,1.0381621687923013
2013-01-31,0.9254929836526954,0.9445466364340209,0.963436131394295,0.9821628828444909,1.0007282929105061
2013-02-01,0.9252795789162347,0.9442739146666532,0.9631051785160701,0.9817747704842199,1.0002840785712603
2013-02-04,0.9587594237773798,0.9774844933329749,0.9960485918025512,1.0144531029828663,1.0326993987747928
2013-02-05,0.9480250642733105,0.9667721797941328,0.9853587793730193,1.0037862373743403,1.0220559163949279
2013-02-06,0.8962330978835719,0.9152963746952127,0.9341976925145321,0.9529384273229758,0.9715199434118399
2013-02-07,0.8588179071419542,0.8780829086302515,0.8971854790465683,0.9161269879134121,0.9349087932062884
2013-02-08,0.8642652844754315,0.8834592387515703,0.9024916723964657,0.9213639446357333,0.9400774032568571
2013-02-11,0.8479006069828129,0.8673227605784395,0.886581357608744,0.9056777754055414,0.9246133797019502
2013-02-12,0.8049040912311018,0.8245148759706663,0.8439624159073781,0.8632480699295229,0.8823731856136796
2013-02-13,0.767976098424281,0.787728211169637,0.8073177792975929,0.8267461404246854,0.8460146211599018
2013-02-14,0.7739508563219848,0.7937359264150936,0.8133576078626645,0.8328172499573394,0.8521161908490599
2013-02-15,0.8552859336853402,0.8745151332290753,0.8935841024031504,0.9124941763526562,0.9312466790973735
2013-02-19,0.8915982554936424,0.9105548308459892,0.9293532112073903,0.94799471673482,0.9664806565683777
2013-02-20,1.2205909235388384,1.237833140613962,1.2549222400868856,1.2718595817015448,1.288646513126819
2013-02-21,1.194397934657312,1.2118087716764427,1.229065305214355,1.2461689027851026,1.2631209197831514
2013-02-22,1.18860463884521,1.206024717761276,1.223290665498222,1.2404038457938642,1.257365610319798
2013-02-25,1.6882017329599863,1.7017725349594495,1.7152193642799287,1.728543353442931,1.7417456246240959
2013-02-26,1.6324803434174149,1.646471783516443,1.6603357482609546,1.6740733990729262,1.6876858867926723
2013-02-27,1.6730701546600681,1.6867100224001115,1.7002255742637533,1.7136179432852299,1.7268882521721267
2013-02-28,1.566886935553259,1.5813002105754552,1.5955830760677407,1.6097367119594144,1.6237622875039208
2013-03-01,1.4638267931048479,1.4790088026975188,1.4940541888624497,1.508964181078577,1.523739997760714
2013-03-04,1.3776069624199347,1.3934304840792753,1.4091122331741597,1.4246534799313089,1.4400554831967094
2013-03-05,1.3121695058948493,1.3284373451516267,1.344560205871268,1.3605393800985182,1.3763761483634556
2013-03-06,1.2308643570744466,1.2477095078690341,1.2644052722307244,1.2809529749506465,1.2973539290713954
2013-03-07,1.1689522192856872,1.1862683855979026,1.20343146624997,1.2204428146141613,1.2373037720980975
2013-03-08,1.1102753914345276,1.1280284564081495,1.145625093792069,1.1630666819167799,1.1803545869678926
2013-03-11,1.0469856832225881,1.065301215233872,1.0834556984049,1.1014505488413544,1.1192871701970715
2013-03-12,0.9868800363601085,1.0055809082154412,1.0241184456641477,1.0424940752775984,1.0607092111674137
2013-03-13,0.9397768347990578,0.9587781675560823,0.9776144572122544,0.9962871373104464,1.0147976289419642
2013-03-14,1.005813343839121,1.0243176267418335,1.0426604750584805,1.0608432971725006,1.0788674891803496
2013-03-15,0.9534215981369228,0.9723774924382749,0.9911686575367369,1.0097965249506455,1.0282625137582562
2013-03-18,0.9627574141251372,0.9815643491164886,1.0002083508009447,1.0186908307462335,1.0370131882910087
