trade_date,h.1,h.2,h.3,h.4,h.5
2012-12-28,0.9058370537240346,0.916632336346065,0.9273946158340444,0.9381239930845304,0.9488205686856219
2012-12-31,0.9709638762342467,0.9816682547814607,0.9923417408899141,1.0029844237140375,1.013596392150965
2013-01-02,1.6008509195702825,1.6101791099780267,1.6194816720817138,1.6287586762926392,1.6380101928286495
2013-01-03,1.474862983128997,1.4847047530761763,1.4945208037001558,1.504311202212788,1.5140760156502808
2013-01-04,1.4646323993727428,1.474449034860713,1.4842397219882755,1.4940045293448574,1.5037435253385834
2013-01-07,1.3516639710382645,1.3616503337659802,1.371609599223021,1.3815418409358644,1.3914471322314796
2013-01-08,1.254126139694827,1.2643484983801003,1.2745430284971169,1.2847098058042448,1.2948489058536132
2013-01-09,1.1561953285309265,1.1665574071922713,1.1768903685138923,1.1871942943152294,1.1974692661858106
2013-01-10,1.185186904728609,1.1954269856190622,1.2056378095585951,1.2158194601372876,1.2259720207063938
2013-01-11,1.09876959766222,1.1091723305037016,1.1195445352595734,1.1298863015182186,1.1401977186051113
2013-01-14,1.0237165349801411,1.0342893548908527,1.0448306774039229,1.0553405963529803,1.065819205292115
2013-01-15,0.9550963229929945,0.9658307159002993,0.9765324601621334,0.9872016550793197,0.997838399650658
2013-01-16,0.8817402804409455,0.8926674709644223,0.90356060611728,0.9144197920355159,0.9252451345243478
2013-01-17,0.8163750381420602,0.8274833841779997,0.8385567325507138,0.8495951935229211,0.8605988770099491
2013-01-18,0.7557112259430975,0.7669982724091897,0.7782493905528011,0.7894646947390457,0.8006442989689966
2013-01-22,0.7664973004897858,0.7777559214428452,0.7889784731385562,0.8001650711320413,0.8113158306082192
2013-01-23,0.7114259462385296,0.7229639851638907,0.7344676583729998,0.7459370682231519,0.7573723167667737
2013-01-24,0.6780160736819224,0.6896516484292359,0.7012524764127125,0.7128186613949616,0.7243503068287314
2013-01-25,0.6431231100917729,0.6548565008381031,0.6665546736384437,0.6782177341999807,0.6898457879126187
2013-01-28,0.6163661576154628,0.6281691683116271,0.6399362205201191,0.651667423790347,0.6633628873379709
2013-01-29,0.5827456742933942,0.5946996122117519,0.6066181778758633,0.6185014759538616,0.6303496108041629
2013-01-30,0.5668002577276116,0.5788142710093339,0.5907931047261443,0.6027368618912291,0.6146456452161301
2013-01-31,0.5287619511434805,0.5408614753597055,0.5529251654956495,0.5649531276779078,0.5769454677187701
2013-02-01,0.634342152247822,0.6462256981507801,0.6580747019913967,0.669889264173548,0.6816694848092647
2013-02-04,0.7194297020566928,0.7310631646985477,0.742662416539877,0.754227558185196,0.7657586899431704
2013-02-05,0.7403549345965866,0.7519181865912578,0.7634472467931454,0.7749422163051826,0.7864031959313478
2013-02-06,0.6868303294908642,0.6984717605734522,0.7100782055532722,0.7216497695743892,0.7331865574648777
2013-02-07,0.6480739162047915,0.6597662436235159,0.6714228738462573,0.6830439158581438,0.694629478311567
2013-02-08,0.6044125252977433,0.6161992052579802,0.6279497386635055,0.6396642363660111,0.6513428088772372
2013-02-11,0.575719631983142,0.5875622874596241,0.599368441690525,0.6111382071794068,0.6228716960830756
2013-02-12,0.5828288499269572,0.5946306671412763,0.6063955651813685,0.6181236595400769,0.6298150653489529
2013-02-13,0.5502445702770257,0.5621370861681014,0.5739929592801543,0.5858123025155563,0.597595228428809
2013-02-14,0.5195174403816828,0.5314725018381387,0.54339075310657,0.5552723075272511,0.5671172780914759
2013-02-15,0.5085339473433271,0.5204892617921612,0.5324072007261353,0.544287880991119,0.5561314190676901
2013-02-19,0.5453984958330389,0.5572519126601001,0.5690676370904661,0.5808457889812879,0.5925864878085854
2013-02-20,0.7316021515261103,0.7429831543825105,0.7543269310460659,0.7656336032801616,0.7769032924499061
2013-02-21,0.7438586676549841,0.755248881445116,0.7666027740848864,0.7779204613952962,0.7892020588280162
2013-02-22,0.8139194684326864,0.8251218837248953,0.8362881317584806,0.847418329300279,0.8585125927401428
2013-02-25,1.4636317762220683,1.473373409941294,1.4830842968916573,1.4927645341168188,1.5024142183541473
2013-02-26,1.3582894225491122,1.3682279730543732,1.3781344851775055,1.3880090621989554,1.397851807066229
2013-02-27,1.4452995493383496,1.4549947137030497,1.4646582919222246,1.4742903869012558,1.4838911012102667
2013-02-28,1.3285865866977624,1.338534262078723,1.348448706504321,1.3583300309850541,1.368178346160581
2013-03-01,1.2229977940560253,1.233197278178279,1.2433620129370948,1.2534921167226036,1.2635877075215842
2013-03-04,1.1786733878621338,1.188983110940256,1.1992571834698562,1.2094957287288923,1.2196988695690332
2013-03-05,1.137409976308516,1.1478310058515944,1.1582154836344245,1.1685635378623025,1.178875296290844
2013-03-06,1.078742484524428,1.0893530493337586,1.099925669763135,1.1104604815052368,1.1209576197674935
2013-03-07,1.03033386571714,1.0410248911985038,1.0516789322603848,1.062296116846289,1.072876572457116
2013-03-08,0.9529888671970027,0.9638943528138081,0.9747616111366388,0.9855907761646634,0.9963819814273394
2013-03-11,0.9224566809456612,0.9335063020260957,0.9445165640941258,0.9554876073474872,0.9664195714845282
2013-03-12,0.8856134177830322,0.8967312446041844,0.9078119176417035,0.9188555610568723,0.9298622985960485
2013-03-13,0.8215562275885095,0.8328774882904746,0.8441601685059132,0.8554043997090474,0.8666103129260622
2013-03-14,0.7912750857318229,0.8026701786691637,0.8140275929080789,0.8253474530359083,0.8366298832280344
2013-03-15,0.7384049553780483,0.7499699935794193,0.7614961321177397,0.7729835018342361,0.7844322331300435
2013-03-18,0.7815356361257259,0.7929600922067404,0.8043459630589327,0.8156933790009695,0.827002469911376
